run_date,symbol,name,theme,score,status,unit_price,price_band,rsi,volume_ratio,macd_diff,return_5d,return_20d,reasons,list_name,analysis_symbol,analysis_name,raw_score,buy_timing_score,buy_timing_label,sell_timing_score,sell_timing_label,ma_deviation_pct,score_close_gt_ma_mid,score_ma_short_gt_mid,score_ma_mid_gt_long,score_rsi_good,score_rsi_overheat,score_rsi_oversold,score_macd_positive,score_macd_cross_up,score_volume_15x,score_volume_12x,score_return_5d_positive,score_return_20d_positive
2026-04-29,9535.T,広島ガス,低位株・東証プライム,12,強い買い候補,405.0,低単価,58.387794975651325,1.2258309797957854,0.1860119376743987,2.791878172588836,1.2499999999999956,終値が25日移動平均線を上回っており、中期的には上向きです。 / 5日移動平均線が25日移動平均線を上回っており、短期トレンドが改善しています。 / 25日移動平均線が75日移動平均線を上回っており、上昇基調が確認できます。 / RSIが40〜65の範囲で、過熱しすぎていない上昇余地のある水準です。 / MACDがシグナルを上回っており、上昇モメンタムがあります。 / MACDが直近で陽転しており、買い転換の候補です。 / 出来高が20日平均をやや上回っています。 / 直近5営業日のリターンがプラスです。 / 直近20営業日のリターンがプラスです。,,,,,,,,,,,,,,,,,,,,,
2026-04-29,9656.T,グリーンランドリゾート,旅行・レジャー,12,強い買い候補,613.0,低単価,50.4141461886283,3.095975232198142,0.1864970214662729,-0.648298217179899,0.8223684210526327,終値が25日移動平均線を上回っており、中期的には上向きです。 / 5日移動平均線が25日移動平均線を上回っており、短期トレンドが改善しています。 / 25日移動平均線が75日移動平均線を上回っており、上昇基調が確認できます。 / RSIが40〜65の範囲で、過熱しすぎていない上昇余地のある水準です。 / MACDがシグナルを上回っており、上昇モメンタムがあります。 / 出来高が20日平均の1.5倍以上で、注目度が高まっています。 / 直近20営業日のリターンがプラスです。,,,,,,,,,,,,,,,,,,,,,
2026-04-29,9984.T,ソフトバンクグループ,大型・AI関連,12,強い買い候補,5268.0,1万円以内,62.16317892480934,1.3443495235187732,150.45316254248428,1.6792125072379926,48.18565400843882,終値が25日移動平均線を上回っており、中期的には上向きです。 / 5日移動平均線が25日移動平均線を上回っており、短期トレンドが改善しています。 / 25日移動平均線が75日移動平均線を上回っており、上昇基調が確認できます。 / RSIが40〜65の範囲で、過熱しすぎていない上昇余地のある水準です。 / MACDがシグナルを上回っており、上昇モメンタムがあります。 / 出来高が20日平均をやや上回っています。 / 直近5営業日のリターンがプラスです。 / 直近20営業日のリターンがプラスです。,,,,,,,,,,,,,,,,,,,,,
2026-04-29,4392.T,FIG,低位株・東証プライム,11,強い買い候補,353.0,低単価,63.9404783534217,1.3804795349963672,3.292005094594927,1.729106628242083,13.87096774193548,終値が25日移動平均線を上回っており、中期的には上向きです。 / 5日移動平均線が25日移動平均線を上回っており、短期トレンドが改善しています。 / RSIが40〜65の範囲で、過熱しすぎていない上昇余地のある水準です。 / MACDがシグナルを上回っており、上昇モメンタムがあります。 / 出来高が20日平均をやや上回っています。 / 直近5営業日のリターンがプラスです。 / 直近20営業日のリターンがプラスです。,,,,,,,,,,,,,,,,,,,,,
2026-04-29,7201.T,日産自動車,自動車メーカー・低位株,11,強い買い候補,362.5,低単価,50.42617718075359,1.962917307217238,0.9641236615988592,-2.0270270270270285,8.858858858858865,終値が25日移動平均線を上回っており、中期的には上向きです。 / 5日移動平均線が25日移動平均線を上回っており、短期トレンドが改善しています。 / RSIが40〜65の範囲で、過熱しすぎていない上昇余地のある水準です。 / MACDがシグナルを上回っており、上昇モメンタムがあります。 / 出来高が20日平均の1.5倍以上で、注目度が高まっています。 / 直近20営業日のリターンがプラスです。,,,,,,,,,,,,,,,,,,,,,
2026-04-29,7238.T,曙ブレーキ工業,自動車関連・低位株,11,強い買い候補,128.0,低単価,51.42904089648504,0.7498640762622785,0.0238213554766133,-3.030303030303028,9.401709401709413,終値が25日移動平均線を上回っており、中期的には上向きです。 / 5日移動平均線が25日移動平均線を上回っており、短期トレンドが改善しています。 / RSIが40〜65の範囲で、過熱しすぎていない上昇余地のある水準です。 / MACDがシグナルを上回っており、上昇モメンタムがあります。 / MACDが直近で陽転しており、買い転換の候補です。 / 直近20営業日のリターンがプラスです。,,,,,,,,,,,,,,,,,,,,,
2026-04-29,2931.T,ユーグレナ,低位株・東証プライム,10,強い買い候補,409.0,低単価,55.145662251478406,0.6299474173769434,-0.8639732408409335,1.2376237623762387,1.9950124688279391,終値が25日移動平均線を上回っており、中期的には上向きです。 / 5日移動平均線が25日移動平均線を上回っており、短期トレンドが改善しています。 / 25日移動平均線が75日移動平均線を上回っており、上昇基調が確認できます。 / RSIが40〜65の範囲で、過熱しすぎていない上昇余地のある水準です。 / 直近5営業日のリターンがプラスです。 / 直近20営業日のリターンがプラスです。,,,,,,,,,,,,,,,,,,,,,
2026-04-29,7012.T,川崎重工業,輸送機器,10,強い買い候補,3243.0,1万円以内,52.46633750136566,0.9753531002305325,-4.931027564696346,3.3460803059273347,11.94338971349671,終値が25日移動平均線を上回っており、中期的には上向きです。 / 5日移動平均線が25日移動平均線を上回っており、短期トレンドが改善しています。 / 25日移動平均線が75日移動平均線を上回っており、上昇基調が確認できます。 / RSIが40〜65の範囲で、過熱しすぎていない上昇余地のある水準です。 / 直近5営業日のリターンがプラスです。 / 直近20営業日のリターンがプラスです。,,,,,,,,,,,,,,,,,,,,,
2026-04-29,9048.T,名古屋鉄道,旅行・鉄道,10,強い買い候補,1777.5,買いやすい,52.63424325199795,1.7508407767692475,-1.643112051921526,1.397604107244721,2.983777520278097,終値が25日移動平均線を上回っており、中期的には上向きです。 / 25日移動平均線が75日移動平均線を上回っており、上昇基調が確認できます。 / RSIが40〜65の範囲で、過熱しすぎていない上昇余地のある水準です。 / 出来高が20日平均の1.5倍以上で、注目度が高まっています。 / 直近5営業日のリターンがプラスです。 / 直近20営業日のリターンがプラスです。,,,,,,,,,,,,,,,,,,,,,
2026-04-29,AAPL,Apple,米国大型テック,10,強い買い候補,270.7099914550781,米国株,58.2567936114728,0.7927150718039662,0.8355843716110245,1.7056684819142245,9.763607872329793,終値が25日移動平均線を上回っており、中期的には上向きです。 / 5日移動平均線が25日移動平均線を上回っており、短期トレンドが改善しています。 / RSIが40〜65の範囲で、過熱しすぎていない上昇余地のある水準です。 / MACDがシグナルを上回っており、上昇モメンタムがあります。 / 直近5営業日のリターンがプラスです。 / 直近20営業日のリターンがプラスです。,,,,,,,,,,,,,,,,,,,,,
2026-04-29,NVDA,NVIDIA,米国AI半導体,10,強い買い候補,213.1699981689453,米国株,70.98875570897413,1.1937475782198614,2.2907887056960528,6.648985872261015,29.06096781020901,終値が25日移動平均線を上回っており、中期的には上向きです。 / 5日移動平均線が25日移動平均線を上回っており、短期トレンドが改善しています。 / 25日移動平均線が75日移動平均線を上回っており、上昇基調が確認できます。 / MACDがシグナルを上回っており、上昇モメンタムがあります。 / 直近5営業日のリターンがプラスです。 / 直近20営業日のリターンがプラスです。,,,,,,,,,,,,,,,,,,,,,
2026-04-29,1786.T,オリエンタル白石,低位株・東証プライム,9,強い買い候補,381.0,低単価,53.88194940503399,1.376614977998341,2.006621148336622,2.695417789757415,2.144772117962468,終値が25日移動平均線を上回っており、中期的には上向きです。 / RSIが40〜65の範囲で、過熱しすぎていない上昇余地のある水準です。 / MACDがシグナルを上回っており、上昇モメンタムがあります。 / 出来高が20日平均をやや上回っています。 / 直近5営業日のリターンがプラスです。 / 直近20営業日のリターンがプラスです。,,,,,,,,,,,,,,,,,,,,,
2026-04-29,2181.T,パーソルホールディングス,低位株・東証プライム,9,強い買い候補,240.1999969482422,低単価,52.08220320812575,0.8379728987910415,0.3305641466104312,-0.2077274642041326,3.9826826615767086,終値が25日移動平均線を上回っており、中期的には上向きです。 / 5日移動平均線が25日移動平均線を上回っており、短期トレンドが改善しています。 / RSIが40〜65の範囲で、過熱しすぎていない上昇余地のある水準です。 / MACDがシグナルを上回っており、上昇モメンタムがあります。 / 直近20営業日のリターンがプラスです。,,,,,,,,,,,,,,,,,,,,,
2026-04-29,2930.T,北の達人コーポレーション,低位株・東証プライム,9,強い買い候補,133.0,低単価,56.35191293794088,0.7850155094249582,0.6853422387673627,-2.9197080291970767,9.016393442622949,終値が25日移動平均線を上回っており、中期的には上向きです。 / 5日移動平均線が25日移動平均線を上回っており、短期トレンドが改善しています。 / RSIが40〜65の範囲で、過熱しすぎていない上昇余地のある水準です。 / MACDがシグナルを上回っており、上昇モメンタムがあります。 / 直近20営業日のリターンがプラスです。,,,,,,,,,,,,,,,,,,,,,
2026-04-29,4344.T,ソースネクスト,低位株・東証プライム,9,強い買い候補,126.0,低単価,49.05346379440456,0.740047933594435,0.0365442258349902,-0.7874015748031482,3.278688524590168,終値が25日移動平均線を上回っており、中期的には上向きです。 / 5日移動平均線が25日移動平均線を上回っており、短期トレンドが改善しています。 / RSIが40〜65の範囲で、過熱しすぎていない上昇余地のある水準です。 / MACDがシグナルを上回っており、上昇モメンタムがあります。 / 直近20営業日のリターンがプラスです。,,,,,,,,,,,,,,,,,,,,,
2026-04-29,4689.T,LINEヤフー,大型・通信・低位株,9,強い買い候補,417.2999877929688,低単価,54.57158647221582,0.8062091536701509,-0.8572560661797359,-3.358036222769001,9.041017633210767,終値が25日移動平均線を上回っており、中期的には上向きです。 / 5日移動平均線が25日移動平均線を上回っており、短期トレンドが改善しています。 / 25日移動平均線が75日移動平均線を上回っており、上昇基調が確認できます。 / RSIが40〜65の範囲で、過熱しすぎていない上昇余地のある水準です。 / 直近20営業日のリターンがプラスです。,,,,,,,,,,,,,,,,,,,,,
2026-04-29,4691.T,ワシントンホテル,旅行・ホテル,9,強い買い候補,2105.0,買いやすい,68.90526316263515,0.2355428053752076,13.995085304246942,-4.491833030852998,58.38976674191121,終値が25日移動平均線を上回っており、中期的には上向きです。 / 5日移動平均線が25日移動平均線を上回っており、短期トレンドが改善しています。 / 25日移動平均線が75日移動平均線を上回っており、上昇基調が確認できます。 / MACDがシグナルを上回っており、上昇モメンタムがあります。 / 直近20営業日のリターンがプラスです。,,,,,,,,,,,,,,,,,,,,,
2026-04-29,6472.T,NTN,自動車関連・低位株,9,強い買い候補,351.3999938964844,低単価,52.3187890742695,0.8969801211020672,1.2394333986321062,-3.035320139420872,10.0532437615779,終値が25日移動平均線を上回っており、中期的には上向きです。 / 5日移動平均線が25日移動平均線を上回っており、短期トレンドが改善しています。 / RSIが40〜65の範囲で、過熱しすぎていない上昇余地のある水準です。 / MACDがシグナルを上回っており、上昇モメンタムがあります。 / 直近20営業日のリターンがプラスです。,,,,,,,,,,,,,,,,,,,,,
2026-04-29,6740.T,ジャパンディスプレイ,低単価・電子部品,9,強い買い候補,94.0,低単価,52.31977362598968,0.43832651611605,-1.8995600251293645,-9.615384615384617,30.55555555555556,終値が25日移動平均線を上回っており、中期的には上向きです。 / 5日移動平均線が25日移動平均線を上回っており、短期トレンドが改善しています。 / 25日移動平均線が75日移動平均線を上回っており、上昇基調が確認できます。 / RSIが40〜65の範囲で、過熱しすぎていない上昇余地のある水準です。 / 直近20営業日のリターンがプラスです。,,,,,,,,,,,,,,,,,,,,,
2026-04-29,7267.T,本田技研工業,自動車メーカー,9,強い買い候補,1293.5,買いやすい,43.54076555676916,0.9805468345170238,8.167486494741013,-3.6140089418778,2.862823061630216,終値が25日移動平均線を上回っており、中期的には上向きです。 / 5日移動平均線が25日移動平均線を上回っており、短期トレンドが改善しています。 / RSIが40〜65の範囲で、過熱しすぎていない上昇余地のある水準です。 / MACDがシグナルを上回っており、上昇モメンタムがあります。 / 直近20営業日のリターンがプラスです。,,,,,,,,,,,,,,,,,,,,,
2026-04-29,7777.T,スリー・ディー・マトリックス,低単価・バイオ,9,強い買い候補,518.0,低単価,49.78350417174965,0.4636527099922938,2.412206005008528,-9.756097560975608,23.923444976076546,終値が25日移動平均線を上回っており、中期的には上向きです。 / 5日移動平均線が25日移動平均線を上回っており、短期トレンドが改善しています。 / RSIが40〜65の範囲で、過熱しすぎていない上昇余地のある水準です。 / MACDがシグナルを上回っており、上昇モメンタムがあります。 / 直近20営業日のリターンがプラスです。,,,,,,,,,,,,,,,,,,,,,
2026-04-29,9041.T,近鉄グループホールディングス,旅行・鉄道・ホテル,9,強い買い候補,3356.0,1万円以内,53.53160873320704,0.6872463709596011,-4.434284148208903,-1.0321439103509245,4.223602484472044,終値が25日移動平均線を上回っており、中期的には上向きです。 / 5日移動平均線が25日移動平均線を上回っており、短期トレンドが改善しています。 / 25日移動平均線が75日移動平均線を上回っており、上昇基調が確認できます。 / RSIが40〜65の範囲で、過熱しすぎていない上昇余地のある水準です。 / 直近20営業日のリターンがプラスです。,,,,,,,,,,,,,,,,,,,,,
2026-04-29,9434.T,ソフトバンク,大型・通信・低位株,9,強い買い候補,219.3000030517578,低単価,52.37835062743503,0.866687223631669,-0.1878237623860272,-1.2162148415505336,3.884413411253629,終値が25日移動平均線を上回っており、中期的には上向きです。 / 5日移動平均線が25日移動平均線を上回っており、短期トレンドが改善しています。 / 25日移動平均線が75日移動平均線を上回っており、上昇基調が確認できます。 / RSIが40〜65の範囲で、過熱しすぎていない上昇余地のある水準です。 / 直近20営業日のリターンがプラスです。,,,,,,,,,,,,,,,,,,,,,
2026-04-29,TSLA,Tesla,米国EV・成長株,9,強い買い候補,376.0199890136719,米国株,48.75405583221122,0.7213777502679801,1.8453979580439144,-2.691378306679615,5.837646449458278,終値が25日移動平均線を上回っており、中期的には上向きです。 / 5日移動平均線が25日移動平均線を上回っており、短期トレンドが改善しています。 / RSIが40〜65の範囲で、過熱しすぎていない上昇余地のある水準です。 / MACDがシグナルを上回っており、上昇モメンタムがあります。 / 直近20営業日のリターンがプラスです。,,,,,,,,,,,,,,,,,,,,,
2026-04-29,3903.T,gumi,低位株・東証プライム,8,買い候補,341.0,低単価,51.48161175622088,1.241200259623546,-0.3446946371622368,-2.571428571428569,7.232704402515733,終値が25日移動平均線を上回っており、中期的には上向きです。 / 5日移動平均線が25日移動平均線を上回っており、短期トレンドが改善しています。 / RSIが40〜65の範囲で、過熱しすぎていない上昇余地のある水準です。 / 出来高が20日平均をやや上回っています。 / 直近20営業日のリターンがプラスです。,,,,,,,,,,,,,,,,,,,,,
2026-04-29,5269.T,日本コンクリート工業,低位株・東証プライム,8,買い候補,317.0,低単価,49.59151769870383,0.6718426501035196,1.195187098140373,1.6025641025640969,0.9554140127388644,終値が25日移動平均線を上回っており、中期的には上向きです。 / RSIが40〜65の範囲で、過熱しすぎていない上昇余地のある水準です。 / MACDがシグナルを上回っており、上昇モメンタムがあります。 / 直近5営業日のリターンがプラスです。 / 直近20営業日のリターンがプラスです。,,,,,,,,,,,,,,,,,,,,,
2026-04-29,MSFT,Microsoft,米国大型テック,8,買い候補,429.25,米国株,65.37923002203266,0.9291963918419942,4.051877655404699,1.2000179870673031,19.58157182364384,終値が25日移動平均線を上回っており、中期的には上向きです。 / 5日移動平均線が25日移動平均線を上回っており、短期トレンドが改善しています。 / MACDがシグナルを上回っており、上昇モメンタムがあります。 / 直近5営業日のリターンがプラスです。 / 直近20営業日のリターンがプラスです。,,,,,,,,,,,,,,,,,,,,,
2026-04-29,4597.T,ソレイジア・ファーマ,低単価・バイオ,7,買い候補,34.0,低単価,48.349922016212496,0.7791081298285498,-0.3435528034020674,-12.82051282051282,9.6774193548387,終値が25日移動平均線を下回っており、中期的には弱めです。 / 5日移動平均線が25日移動平均線を上回っており、短期トレンドが改善しています。 / 25日移動平均線が75日移動平均線を上回っており、上昇基調が確認できます。 / RSIが40〜65の範囲で、過熱しすぎていない上昇余地のある水準です。 / 直近20営業日のリターンがプラスです。,,,,,,,,,,,,,,,,,,,,,
2026-04-29,6464.T,ツバキ・ナカシマ,低位株・東証プライム,7,買い候補,317.0,低単価,47.42408927978374,0.7022770802298361,-0.3809013259366163,-3.353658536585369,10.45296167247387,終値が25日移動平均線を上回っており、中期的には上向きです。 / 5日移動平均線が25日移動平均線を上回っており、短期トレンドが改善しています。 / RSIが40〜65の範囲で、過熱しすぎていない上昇余地のある水準です。 / 直近20営業日のリターンがプラスです。,,,,,,,,,,,,,,,,,,,,,
2026-04-29,8306.T,三菱UFJフィナンシャル・グループ,大型・金融,7,買い候補,2875.0,買いやすい,56.19694734680909,1.2514587248232425,-5.562969435537248,1.5721603956898145,10.576923076923084,終値が25日移動平均線を上回っており、中期的には上向きです。 / RSIが40〜65の範囲で、過熱しすぎていない上昇余地のある水準です。 / 出来高が20日平均をやや上回っています。 / 直近5営業日のリターンがプラスです。 / 直近20営業日のリターンがプラスです。,,,,,,,,,,,,,,,,,,,,,
2026-04-29,9603.T,エイチ・アイ・エス,旅行・旅行代理店,7,買い候補,1060.0,買いやすい,42.47507893058372,1.0747426867611505,0.3207477005136709,-0.7490636704119868,1.7274472168905983,終値が25日移動平均線を下回っており、中期的には弱めです。 / RSIが40〜65の範囲で、過熱しすぎていない上昇余地のある水準です。 / MACDがシグナルを上回っており、上昇モメンタムがあります。 / MACDが直近で陽転しており、買い転換の候補です。 / 直近20営業日のリターンがプラスです。,,,,,,,,,,,,,,,,,,,,,
2026-04-29,2120.T,LIFULL,低位株・東証プライム,6,買い候補,193.0,低単価,43.82882950467214,1.405073420284106,-0.3961507980888554,-1.025641025641022,1.0471204188481575,終値が25日移動平均線を下回っており、中期的には弱めです。 / 25日移動平均線が75日移動平均線を上回っており、上昇基調が確認できます。 / RSIが40〜65の範囲で、過熱しすぎていない上昇余地のある水準です。 / 出来高が20日平均をやや上回っています。 / 直近20営業日のリターンがプラスです。,,,,,,,,,,,,,,,,,,,,,
2026-04-29,3315.T,日本コークス工業,低位株・東証プライム,6,買い候補,106.0,低単価,46.111426194369386,0.3032850767343397,0.0731666607450787,-0.9345794392523366,-7.826086956521738,終値が25日移動平均線を下回っており、中期的には弱めです。 / RSIが40〜65の範囲で、過熱しすぎていない上昇余地のある水準です。 / MACDがシグナルを上回っており、上昇モメンタムがあります。 / MACDが直近で陽転しており、買い転換の候補です。,,,,,,,,,,,,,,,,,,,,,
2026-04-29,3681.T,ブイキューブ,低位株・東証プライム,6,買い候補,55.0,低単価,35.71802562291366,2.0922129690434463,0.5172160816577165,-5.172413793103448,-54.16666666666667,終値が25日移動平均線を下回っており、中期的には弱めです。 / MACDがシグナルを上回っており、上昇モメンタムがあります。 / MACDが直近で陽転しており、買い転換の候補です。 / 出来高が20日平均の1.5倍以上で、注目度が高まっています。,,,,,,,,,,,,,,,,,,,,,
2026-04-29,6615.T,ユー・エム・シー・エレクトロニクス,低位株・東証プライム,6,買い候補,297.0,低単価,45.266920457902415,0.5299883701611563,0.150254310509152,-0.3355704697986628,-1.980198019801982,終値が25日移動平均線を下回っており、中期的には弱めです。 / RSIが40〜65の範囲で、過熱しすぎていない上昇余地のある水準です。 / MACDがシグナルを上回っており、上昇モメンタムがあります。 / MACDが直近で陽転しており、買い転換の候補です。,,,,,,,,,,,,,,,,,,,,,
2026-04-29,3657.T,ポールトゥウィンホールディングス,低位株・東証プライム,5,様子見,306.0,低単価,48.08683600011092,0.62061840454579,-0.4658206841531263,-3.773584905660377,5.517241379310356,終値が25日移動平均線を下回っており、中期的には弱めです。 / 5日移動平均線が25日移動平均線を上回っており、短期トレンドが改善しています。 / RSIが40〜65の範囲で、過熱しすぎていない上昇余地のある水準です。 / 直近20営業日のリターンがプラスです。,,,,,,,,,,,,,,,,,,,,,
2026-04-29,5261.T,リソルホールディングス,旅行・リゾート,5,様子見,7270.0,1万円以内,41.10393033771226,0.723589001447178,9.869636722341056,-1.3568521031207648,2.3943661971830954,終値が25日移動平均線を下回っており、中期的には弱めです。 / RSIが40〜65の範囲で、過熱しすぎていない上昇余地のある水準です。 / MACDがシグナルを上回っており、上昇モメンタムがあります。 / 直近20営業日のリターンがプラスです。,,,,,,,,,,,,,,,,,,,,,
2026-04-29,6191.T,エアトリ,旅行・オンライン旅行,5,様子見,684.0,低単価,40.728986525699575,1.9213433495360144,-1.977322655523056,-2.9787234042553234,0.588235294117645,終値が25日移動平均線を下回っており、中期的には弱めです。 / RSIが40〜65の範囲で、過熱しすぎていない上昇余地のある水準です。 / 出来高が20日平均の1.5倍以上で、注目度が高まっています。 / 直近20営業日のリターンがプラスです。,,,,,,,,,,,,,,,,,,,,,
2026-04-29,6619.T,ダブル・スコープ,低位株・東証プライム,5,様子見,224.0,低単価,49.95318274614401,0.6770785512728698,-3.709786167453915,-0.8849557522123908,5.660377358490565,終値が25日移動平均線を下回っており、中期的には弱めです。 / 25日移動平均線が75日移動平均線を上回っており、上昇基調が確認できます。 / RSIが40〜65の範囲で、過熱しすぎていない上昇余地のある水準です。 / 直近20営業日のリターンがプラスです。,,,,,,,,,,,,,,,,,,,,,
2026-04-29,7211.T,三菱自動車,自動車メーカー・低位株,5,様子見,319.0,低単価,44.20473443699246,0.8334355819259545,2.1366547834290053,-2.6548708828044942,3.841141707057094,終値が25日移動平均線を下回っており、中期的には弱めです。 / RSIが40〜65の範囲で、過熱しすぎていない上昇余地のある水準です。 / MACDがシグナルを上回っており、上昇モメンタムがあります。 / 直近20営業日のリターンがプラスです。,,,,,,,,,,,,,,,,,,,,,
2026-04-29,8058.T,三菱商事,大型・商社,5,様子見,4913.0,1万円以内,43.61153136032204,0.9137157844649054,-42.35265830955768,1.4244426094137008,-7.598269700959193,終値が25日移動平均線を下回っており、中期的には弱めです。 / 25日移動平均線が75日移動平均線を上回っており、上昇基調が確認できます。 / RSIが40〜65の範囲で、過熱しすぎていない上昇余地のある水準です。 / 直近5営業日のリターンがプラスです。,,,,,,,,,,,,,,,,,,,,,
2026-04-29,1873.T,日本ハウスホールディングス,低位株・東証プライム,4,様子見,305.0,低単価,31.315105300835427,3.0032093882711446,-1.7916031637286776,-6.727828746177367,-2.86624203821656,終値が25日移動平均線を下回っており、中期的には弱めです。 / 25日移動平均線が75日移動平均線を上回っており、上昇基調が確認できます。 / 出来高が20日平均の1.5倍以上で、注目度が高まっています。,,,,,,,,,,,,,,,,,,,,,
2026-04-29,3415.T,TOKYO BASE,低位株・東証プライム,4,様子見,417.0,低単価,45.81625957871711,0.4615173716357211,-5.195308372893953,-2.5700934579439227,-0.7142857142857117,終値が25日移動平均線を下回っており、中期的には弱めです。 / 25日移動平均線が75日移動平均線を上回っており、上昇基調が確認できます。 / RSIが40〜65の範囲で、過熱しすぎていない上昇余地のある水準です。,,,,,,,,,,,,,,,,,,,,,
2026-04-29,3632.T,グリーホールディングス,低位株・東証プライム,4,様子見,371.0,低単価,43.09833466909458,1.2523649838854891,-1.207017127804202,-2.368421052631575,0.5420054200542035,終値が25日移動平均線を下回っており、中期的には弱めです。 / RSIが40〜65の範囲で、過熱しすぎていない上昇余地のある水準です。 / 出来高が20日平均をやや上回っています。 / 直近20営業日のリターンがプラスです。,,,,,,,,,,,,,,,,,,,,,
2026-04-29,3926.T,オープンドア,旅行・比較サイト,4,様子見,303.0,低単価,41.5361119538376,0.7744660877728233,0.6694348577970493,-6.481481481481477,-4.113924050632911,終値が25日移動平均線を下回っており、中期的には弱めです。 / RSIが40〜65の範囲で、過熱しすぎていない上昇余地のある水準です。 / MACDがシグナルを上回っており、上昇モメンタムがあります。,,,,,,,,,,,,,,,,,,,,,
2026-04-29,4574.T,大幸薬品,低位株・東証プライム,4,様子見,293.0,低単価,47.25213519628829,1.077189708038928,-0.5797899845348371,-2.006688963210701,-0.6779661016949157,終値が25日移動平均線を下回っており、中期的には弱めです。 / 25日移動平均線が75日移動平均線を上回っており、上昇基調が確認できます。 / RSIが40〜65の範囲で、過熱しすぎていない上昇余地のある水準です。,,,,,,,,,,,,,,,,,,,,,
2026-04-29,4681.T,リゾートトラスト,旅行・ホテル,4,様子見,1762.0,買いやすい,41.3901270003374,0.9712502462339172,-5.390347977112821,0.6569551556698139,1.526937481993662,終値が25日移動平均線を下回っており、中期的には弱めです。 / RSIが40〜65の範囲で、過熱しすぎていない上昇余地のある水準です。 / 直近5営業日のリターンがプラスです。 / 直近20営業日のリターンがプラスです。,,,,,,,,,,,,,,,,,,,,,
2026-04-29,7261.T,マツダ,自動車メーカー,4,様子見,1038.5,買いやすい,41.72346425162262,0.9366773194235268,0.7535127619329387,-4.020332717190389,-0.0481231953801786,終値が25日移動平均線を下回っており、中期的には弱めです。 / RSIが40〜65の範囲で、過熱しすぎていない上昇余地のある水準です。 / MACDがシグナルを上回っており、上昇モメンタムがあります。,,,,,,,,,,,,,,,,,,,,,
2026-04-29,9022.T,東海旅客鉄道,旅行・鉄道,4,様子見,4069.0,1万円以内,42.217653007339415,2.0740577820369817,-7.989198412064539,-3.417991929741282,-0.3672869735553363,終値が25日移動平均線を下回っており、中期的には弱めです。 / RSIが40〜65の範囲で、過熱しすぎていない上昇余地のある水準です。 / 出来高が20日平均の1.5倍以上で、注目度が高まっています。,,,,,,,,,,,,,,,,,,,,,
2026-04-29,9042.T,阪急阪神ホールディングス,旅行・鉄道・ホテル,4,様子見,4539.0,1万円以内,45.56394092320406,1.1619216752686978,-45.05945526609621,-3.8347457627118655,-0.2855887521968414,終値が25日移動平均線を下回っており、中期的には弱めです。 / 25日移動平均線が75日移動平均線を上回っており、上昇基調が確認できます。 / RSIが40〜65の範囲で、過熱しすぎていない上昇余地のある水準です。,,,,,,,,,,,,,,,,,,,,,
2026-04-29,9708.T,帝国ホテル,旅行・ホテル,4,様子見,1217.0,買いやすい,24.362191340722163,1.2406298338158883,-33.2197721207378,-10.05173688100517,-22.037155669442665,終値が25日移動平均線を下回っており、中期的には弱めです。 / 25日移動平均線が75日移動平均線を上回っており、上昇基調が確認できます。 / RSIが30未満で売られすぎ水準です。ただし下落中の可能性もあります。 / 出来高が20日平均をやや上回っています。,,,,,,,,,,,,,,,,,,,,,
2026-04-29,2982.T,ADワークスグループ,低位株・東証プライム,3,様子見,412.0,低単価,45.43668476168673,0.4123194812849985,-1.4257467524817278,-1.904761904761909,1.728395061728394,終値が25日移動平均線を下回っており、中期的には弱めです。 / RSIが40〜65の範囲で、過熱しすぎていない上昇余地のある水準です。 / 直近20営業日のリターンがプラスです。,,,,,,,,,,,,,,,,,,,,,
2026-04-29,3679.T,じげん,低位株・東証プライム,3,様子見,410.0,低単価,44.05683053789908,1.1200580670038789,-0.1464496069587992,-1.9138755980861235,0.2444987775061191,終値が25日移動平均線を下回っており、中期的には弱めです。 / RSIが40〜65の範囲で、過熱しすぎていない上昇余地のある水準です。 / 直近20営業日のリターンがプラスです。,,,,,,,,,,,,,,,,,,,,,
2026-04-29,3835.T,eBASE,低位株・東証プライム,3,様子見,408.0,低単価,46.15989363049777,1.3530902710079935,-0.6023085292190955,-1.210653753026636,0.0,終値が25日移動平均線を下回っており、中期的には弱めです。 / RSIが40〜65の範囲で、過熱しすぎていない上昇余地のある水準です。 / 出来高が20日平均をやや上回っています。,,,,,,,,,,,,,,,,,,,,,
2026-04-29,3963.T,シンクロ・フード,低位株・東証プライム,3,様子見,422.0,低単価,37.831232463851954,0.2951763858891288,1.146821815455871,-6.013363028953234,0.9569377990430672,終値が25日移動平均線を下回っており、中期的には弱めです。 / MACDがシグナルを上回っており、上昇モメンタムがあります。 / 直近20営業日のリターンがプラスです。,,,,,,,,,,,,,,,,,,,,,
2026-04-29,4714.T,リソー教育グループ,低位株・東証プライム,3,様子見,195.0,低単価,44.53905758474878,0.9380062752496772,-0.2854395787772908,-2.500000000000002,1.5625,終値が25日移動平均線を下回っており、中期的には弱めです。 / RSIが40〜65の範囲で、過熱しすぎていない上昇余地のある水準です。 / 直近20営業日のリターンがプラスです。,,,,,,,,,,,,,,,,,,,,,
